frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,ipv6.nxt,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,frame.len
260,1787931166.794659400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
261,1787931166.795007300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1286
262,1787931166.795064800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1292
263,1787931166.795114900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1292
264,1787931166.801236400,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
265,1787931166.801520800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,454
266,1787931166.846620400,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
267,1787931166.879922200,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
268,1787931166.914902700,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
269,1787931166.949657900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,1292
270,1787931166.954536300,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,93
271,1787931166.963046000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1286
272,1787931166.963226300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,627
273,1787931166.979503600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,106
274,1787931166.990756900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1292
275,1787931166.990867800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1286
276,1787931166.998497500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,6,51366,443,,,86
277,1787931166.998741900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1292
278,1787931166.998805300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,971
279,1787931167.001950400,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
280,1787931167.001953600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
281,1787931167.004800400,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
282,1787931167.004803700,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
283,1787931167.004805800,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
284,1787931167.005422100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,1292
285,1787931167.006038300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,101
286,1787931167.007495800,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
287,1787931167.007500000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1129
288,1787931167.008655600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,228
289,1787931167.009029500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,1288
290,1787931167.009075800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,1288
291,1787931167.009105300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,1292
292,1787931167.009130000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,161
293,1787931167.013528700,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,187
294,1787931167.029407000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1286
295,1787931167.029522900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1292
296,1787931167.035417000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,90
297,1787931167.035545500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,6,51366,443,,,74
298,1787931167.036011100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,6,51366,443,,,1920
299,1787931167.036230800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1292
300,1787931167.036304400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,328
301,1787931167.049499300,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,95
302,1787931167.088848800,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,91
303,1787931167.089142500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
304,1787931167.118057000,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,91
305,1787931167.121831800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,6,51366,443,,,1444
306,1787931167.137990100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2600:9000:24d8:ec00:1e:1ffa:540:21,,6,65486,443,,,75
307,1787931167.155155500,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
308,1787931167.155169700,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,92
309,1787931167.158038200,,,fe80::40b8:32ff:fe24:858f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,58,,,,,86
310,1787931167.158127100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,fe80::40b8:32ff:fe24:858f,,58,,,,,86
311,1787931167.178112600,4.145.11.36,10.110.136.156,,,6,,443,60542,,,1428
312,1787931167.178341900,4.145.11.36,10.110.136.156,,,6,,443,60542,,,60
313,1787931167.178395700,10.110.136.156,4.145.11.36,,,6,,60542,443,,,54
314,1787931167.184675000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2600:9000:2179:da00:1d:d7f6:39d6:4401,,6,63480,443,,,75
315,1787931167.192426600,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,93
316,1787931167.231162300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,94
317,1787931167.237013300,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1292
318,1787931167.237016600,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
319,1787931167.237498000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,97
320,1787931167.238772600,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
321,1787931167.246751300,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
322,1787931167.247047100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
323,1787931167.250289000,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
324,1787931167.258994300,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
325,1787931167.259496900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
326,1787931167.273717000,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
327,1787931167.275536000,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
328,1787931167.275539500,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
329,1787931167.275877800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
330,1787931167.280168200,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1134
331,1787931167.280626100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,97
332,1787931167.283429500,10.110.136.156,10.110.136.252,,,6,,62273,53,,,66
333,1787931167.283722500,10.110.136.156,10.110.136.252,,,6,,56046,53,,,66
334,1787931167.283906500,10.110.136.156,10.110.136.252,,,6,,56437,53,,,66
335,1787931167.285333000,10.110.136.252,10.110.136.156,,,6,,53,62273,,,66
336,1787931167.285443300,10.110.136.156,10.110.136.252,,,6,,62273,53,,,54
337,1787931167.285544100,10.110.136.252,10.110.136.156,,,6,,53,56046,,,66
338,1787931167.285590500,10.110.136.156,10.110.136.252,,,6,,56046,53,,,54
339,1787931167.285665000,10.110.136.156,10.110.136.252,,,6,,62273,53,,,56
340,1787931167.285712500,10.110.136.156,10.110.136.252,,,6,,62273,53,,,92
341,1787931167.285797500,10.110.136.156,10.110.136.252,,,6,,56046,53,,,56
342,1787931167.285831200,10.110.136.156,10.110.136.252,,,6,,56046,53,,,92
343,1787931167.286412100,10.110.136.252,10.110.136.156,,,6,,53,56437,,,66
344,1787931167.286472800,10.110.136.156,10.110.136.252,,,6,,56437,53,,,54
345,1787931167.286577300,10.110.136.156,10.110.136.252,,,6,,56437,53,,,56
346,1787931167.286611600,10.110.136.156,10.110.136.252,,,6,,56437,53,,,92
347,1787931167.287625300,10.110.136.252,10.110.136.156,,,6,,53,62273,,,54
348,1787931167.287626400,10.110.136.252,10.110.136.156,,,6,,53,62273,,,54
349,1787931167.287706000,10.110.136.252,10.110.136.156,,,6,,53,56046,,,54
350,1787931167.287910400,10.110.136.252,10.110.136.156,,,6,,53,56046,,,54
351,1787931167.288044200,10.110.136.252,10.110.136.156,,,6,,53,56437,,,54
352,1787931167.288280700,10.110.136.252,10.110.136.156,,,6,,53,56437,,,54
353,1787931167.300865800,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1293
354,1787931167.301259100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,230
355,1787931167.312533000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,596
356,1787931167.312535100,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
357,1787931167.312722900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,183
358,1787931167.312983400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,95
359,1787931167.313121900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,95
360,1787931167.324343900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,89
361,1787931167.339950200,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,106
362,1787931167.339952100,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,87
363,1787931167.340361800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,97
364,1787931167.383694100,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,94
365,1787931167.395157100,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,89
366,1787931167.395167300,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,651
367,1787931167.395620000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,97
368,1787931167.432450900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,6,51366,443,,,1444
369,1787931167.436069600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1292
370,1787931167.436071700,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
371,1787931167.436468300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
372,1787931167.436636200,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
373,1787931167.436637900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
374,1787931167.436839400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
375,1787931167.438110300,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
376,1787931167.440817200,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
377,1787931167.440824600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
378,1787931167.441282900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
379,1787931167.441663700,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
380,1787931167.441805700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
381,1787931167.441850300,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,94
382,1787931167.442953900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
383,1787931167.442960900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,78
384,1787931167.443259100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,6,51366,443,,,550
385,1787931167.474344400,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
386,1787931167.474609600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
387,1787931167.474734700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,94
388,1787931167.475765500,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,78
389,1787931167.475766800,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,1448
390,1787931167.477409900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,1448
391,1787931167.477410800,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,1448
392,1787931167.477416600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,446
393,1787931167.477516700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,6,51366,443,,,74
394,1787931167.478105900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,6,51366,443,,,138
395,1787931167.518588600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
396,1787931167.518591500,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
397,1787931167.518971600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
398,1787931167.521388000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
399,1787931167.521390900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
400,1787931167.521396600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
401,1787931167.521402000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
402,1787931167.521761100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
403,1787931167.521909500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
404,1787931167.522105200,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
405,1787931167.522806400,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
406,1787931167.522809000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
407,1787931167.523026400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
408,1787931167.524410500,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
409,1787931167.524413700,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,90
410,1787931167.531789800,,,2600:9000:2179:da00:1d:d7f6:39d6:4401,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,63480,,,90
411,1787931167.531790800,,,2600:9000:24d8:ec00:1e:1ffa:540:21,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,65486,,,90
412,1787931167.534842400,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,89
413,1787931167.539366200,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,91
414,1787931167.555135700,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,89
415,1787931167.555438000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
416,1787931167.557861700,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
417,1787931167.560658400,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,90
418,1787931167.580688500,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
419,1787931167.580690800,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
420,1787931167.580693900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
421,1787931167.580695700,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
422,1787931167.580697300,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
423,1787931167.580701700,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
424,1787931167.581094200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
425,1787931167.581227700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
426,1787931167.581291800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
427,1787931167.582391700,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
428,1787931167.600808200,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
429,1787931167.601060800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
430,1787931167.601656000,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,90
431,1787931167.601912800,10.110.136.252,10.110.136.156,,,6,,53,56046,,,55
432,1787931167.601913600,10.110.136.252,10.110.136.156,,,6,,53,56437,,,55
433,1787931167.601914000,10.110.136.252,10.110.136.156,,,6,,53,62273,,,55
434,1787931167.602449900,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
435,1787931167.602452000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
436,1787931167.602456000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,90
437,1787931167.602456600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,51366,,,78
438,1787931167.602681400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
439,1787931167.617617600,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1292
440,1787931167.619358100,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
441,1787931167.619547000,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
442,1787931167.619603200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,97
443,1787931167.621082100,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
444,1787931167.621084700,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
445,1787931167.621298500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
446,1787931167.634648300,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
447,1787931167.634651200,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
448,1787931167.634652700,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,1296
449,1787931167.634653500,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,129
450,1787931167.634654200,,,2001:4860:4829:400::,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,61855,124
451,1787931167.635042200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
452,1787931167.635183100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
453,1787931167.635241300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,93
454,1787931167.654688200,10.110.136.156,10.110.136.252,,,6,,56046,53,,,54
455,1787931167.654786300,10.110.136.156,10.110.136.252,,,6,,56437,53,,,54
456,1787931167.654801900,10.110.136.156,10.110.136.252,,,6,,62273,53,,,54
457,1787931167.658063600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
458,1787931167.658066300,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
459,1787931167.658446000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
460,1787931167.658615000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
461,1787931167.659622100,10.110.136.252,10.110.136.156,,,6,,53,56046,,,151
462,1787931167.659623500,10.110.136.252,10.110.136.156,,,6,,53,56437,,,139
463,1787931167.659858300,10.110.136.156,10.110.136.252,,,6,,56046,53,,,54
464,1787931167.660025400,10.110.136.156,10.110.136.252,,,6,,56437,53,,,54
465,1787931167.660247600,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
466,1787931167.660250000,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
467,1787931167.660459600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::f,,17,,,49664,443,93
468,1787931167.660980000,10.110.136.252,10.110.136.156,,,6,,53,62273,,,180
469,1787931167.661185300,10.110.136.156,10.110.136.252,,,6,,62273,53,,,54
470,1787931167.662321000,10.110.136.252,10.110.136.156,,,6,,53,56046,,,54
471,1787931167.662363800,10.110.136.156,10.110.136.252,,,6,,56046,53,,,54
472,1787931167.662466100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4000:101b::5e,,17,,,51237,443,1292
473,1787931167.662482900,10.110.136.252,10.110.136.156,,,6,,53,56437,,,54
474,1787931167.662505400,10.110.136.156,10.110.136.252,,,6,,56437,53,,,54
475,1787931167.662546500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4000:101b::5e,,17,,,51237,443,1292
476,1787931167.662801200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4000:101b::5e,,17,,,51237,443,141
477,1787931167.664270800,10.110.136.252,10.110.136.156,,,6,,53,62273,,,54
478,1787931167.664319400,10.110.136.156,10.110.136.252,,,6,,62273,53,,,54
479,1787931167.666072400,,,2405:200:1630:b0d::f,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,49664,1296
